Date,Nifty close,Change,Nifty (n-1) close,20DMA,Nifty - 20DMA,Nifty - 20DMA squared,20DMA crossing,10D MA change,Range,ATR,OI change,COI change,PCR TW,RSI,FII net,DII net,FII + DII net,PE,10D MA FII net,10D MA DII net,Range between Max Ois,PCR TW change,PE change,Up streak,Down streak,Up,Down,Up 2.17%,Down 2.07%,Up 1.11% to 2.17%,Down 1.01% to 2.07%,Up upto 1.11%,Down upto 1.01%,Classification
03-05-2024,22442.7,-33.15,22648.2,22454.85,21,441,0,48,445.3,236.9767,-23494,-20407,0.65,42.78,-2391.98,690.52,-1701.46,21.87,-1669.046,2490.808,800,-0.41,-0.16,0,1,0,1,0,0,0,0,0,1,Down to 1SD
06-05-2024,22302.5,-140.2,22475.85,22454.34524,-11.6452381,135.6115703,0,29.29,178.75,232.8605,23486,26446,0.62,47.77,-2168.75,781.39,-1387.36,21.77,-1898.86,2574.197,800,-0.03,-0.1,0,2,0,1,0,0,0,0,0,1,Down to 1SD
07-05-2024,22302.5,0,22442.7,22448.05238,-145.552381,21185.4956,0,-3.39,261.15,235.299,-16985,-7115,0.56,50.93,-3668.84,2304.5,-1364.34,21.61,-1974.221,2450.354,500,-0.06,-0.16,0,3,0,1,0,0,0,0,0,1,Down to 1SD
08-05-2024,21957.5,-345,22302.5,22437.95,-135.45,18346.7025,0,-6.55,172.85,231.5955,4948,19676,0.58,55.18,-6669.1,5928.81,-740.29,21.61,-2336.677,2751.341,800,0.02,0,0,0,0,0,0,0,0,0,0,0,Down to 1SD
09-05-2024,22055.2,97.7,22302.5,22411.46429,-453.9642857,206083.5727,0,-44.49,308.95,241.8637,60420,96835,0.59,48.86,-6994.86,5642.53,-1352.33,21.26,-2784.989,2934.604,300,0.01,-0.35,0,1,0,1,0,0,0,1,0,0,Down 1SD to 2SD
10-05-2024,22104.05,48.85,21957.5,22382.36429,-327.1642857,107036.4698,0,-51.515,177.7,237.5163,-18090,-6943,0.68,47.10,-2117.5,2709.81,592.31,21.33,-2714.406,2588.829,500,0.08,0.07,1,0,1,0,0,0,0,0,1,0,Up to 1SD
13-05-2024,22217.85,113.8,22055.2,22356.7119,-252.6619048,63838.03812,0,-33.395,310.6,242.7366,-3225,18872,0.78,42.21,-4498.92,3562.75,-936.17,21.35,-2823.41,2509.391,500,0.10,0.02,2,0,1,0,0,0,0,0,1,0,Up to 1SD
14-05-2024,22200.55,-17.3,22104.05,22331.19048,-113.3404762,12846.06354,0,-42.555,187.25,238.884,-35725,-9990,0.88,45.23,-4065.52,3527.86,-537.66,21.19,-3246.871,2792.972,500,0.10,-0.16,3,0,1,0,0,0,0,0,1,0,Down to 1SD
15-05-2024,22403.85,203.3,22217.85,22316.00714,-115.4571429,13330.35184,0,-40.43,143.6,232.2351,-17312,-6048,0.74,43.51,-2832.83,3788.38,955.55,21.17,-3637.277,3028.899,500,-0.14,-0.02,0,1,0,1,0,0,0,0,0,1,Up to 1SD
16-05-2024,22466.1,62.25,22200.55,22322.27143,81.57857143,6655.063316,1,-24.435,371.2,242.6255,-11157,9595,1.07,44.77,-776.49,2127.81,1351.32,21.41,-3618.479,3106.436,500,0.33,0.24,1,0,1,0,0,0,0,0,1,0,Up to 1SD
17-05-2024,22529.05,62.95,22403.85,22337.42381,128.6761905,16557.562,0,-0.975,154.95,223.4505,-9271,5042,1.22,50.92,1616.79,1556.25,3173.04,21.47,-3217.602,3193.009,500,0.15,0.06,2,0,1,0,0,0,0,0,1,0,Up to 1SD
21-05-2024,22597.8,68.75,22466.1,22362.81429,166.2357143,27634.3127,0,8.635,139.8,220.8148,-1134,8424,1.10,45.85,-1874.64,3548.97,1674.33,21.52,-3188.191,3469.767,500,-0.13,0.05,3,0,1,0,0,0,0,0,1,0,Up to 1SD
22-05-2024,22967.65,369.85,22529.05,22384.14762,213.652381,45647.33989,0,29.53,143.05,215.85,-4832,6727,1.16,49.75,-686.04,961.91,275.87,21.55,-2889.911,3335.508,500,0.06,0.03,4,0,1,0,0,0,0,0,1,0,Down to 1SD
23-05-2024,22957.1,-10.55,22597.8,22414.20714,553.4428571,306298.9961,0,66.515,416.15,229.83,20108,38124,1.34,59.20,4670.95,146.51,4817.46,21.9,-1755.906,2757.278,500,0.18,0.35,5,0,1,0,0,0,1,0,0,0,Up 1SD to 2SD
24-05-2024,22932.45,-24.65,22967.65,22442.25952,514.8404762,265060.7159,0,99.96,115.15,221.87,20561,27010,1.03,65.29,-944.83,2320.32,1375.49,21.88,-1150.903,2425.057,0,-0.30,-0.02,0,1,0,1,0,0,0,0,0,1,Down to 1SD
27-05-2024,22888.15,-44.3,22957.1,22467.5,464.95,216178.5025,0,87.725,239.05,223.14,-22055,-16590,0.89,65.65,-541.22,922.6,381.38,21.85,-993.275,2246.336,0,-0.14,-0.03,0,2,0,1,0,0,0,0,0,1,Down to 1SD
28-05-2024,22704.7,-183.45,22932.45,22482.63333,405.5166667,164443.7669,0,78.41,138.3,217.2,-61051,4956,0.80,69.93,65.57,3231.67,3297.24,21.74,-536.826,2213.228,500,-0.09,-0.11,0,3,0,1,0,0,0,0,0,1,Down to 1SD
29-05-2024,22488.65,-216.05,22888.15,22495.33333,209.3666667,43834.40111,0,48.685,140.05,216.17,-69392,-10657,0.65,62.17,-5871.84,5233.79,-638.05,21.57,-717.458,2383.821,500,-0.15,-0.17,0,4,0,1,0,0,0,0,0,1,Down to 1SD
30-05-2024,22550.4,61.75,22704.7,22487.96429,0.685714286,0.470204082,0,28.81,286.5,221.35,273058,131634,0.88,67.43,-3050.15,3432.92,382.77,21.36,-739.19,2348.275,100,0.23,-0.21,0,5,0,1,0,0,0,0,0,1,Up to 1SD
31-05-2024,23263.9,713.5,22488.65,22485.37143,65.02857143,4228.715102,0,14.655,186.4,219.01,44922,-179265,0.76,66.64,1613.24,2114.17,3727.41,21.4,-500.217,2346.911,500,-0.12,0.04,1,0,1,0,0,0,0,0,1,0,Down to 1SD
03-06-2024,21884.5,-1379.4,22550.4,22514.69048,749.2095238,561314.9106,0,79.78,275.7,261.08,-20081,-18057,0.89,76.94,6850.76,1913.98,8764.74,22.13,23.18,2382.684,500,0.13,0.73,2,0,1,0,1,0,0,0,0,0,Up 2SD
04-06-2024,22620.35,735.85,23263.9,22486.53095,-602.0309524,362441.2676,0,-64.455,1876.8,384.04,6733,20858,0.90,45.12,-12436.22,-3318.98,-15755.2,20.13,-1032.978,1695.889,0,0.00,-2,0,1,0,1,0,1,0,0,0,0,Down 2SD
05-06-2024,22821.4,201.05,21884.5,22494.99048,125.3595238,15715.01021,1,2.255,878.45,419.35,-65811,-66184,0.90,55.07,-5656.26,4555.08,-1101.18,21.51,-1530,2055.206,500,0.00,1.38,1,0,1,0,1,0,0,0,0,0,Up 2SD
06-06-2024,23290.15,468.75,22620.35,22519.7,301.7,91022.89,0,-14.625,265.65,410.1,21429,24758,0.80,55.05,-6867.72,3718.38,-3149.34,21.71,-2683.867,2412.393,500,-0.09,0.2,2,0,1,0,0,0,0,0,1,0,Down to 1SD
07-06-2024,23259,-31.15,22821.4,22566.73095,723.4190476,523335.1185,0,33.305,527.75,418.75,-13437,-4778,1.10,59.07,4391.02,-1289.75,3101.27,22.15,-2150.282,2051.386,0,0.30,0.44,3,0,1,0,0,0,1,0,0,0,Up 1SD to 2SD
10-06-2024,23264.85,5.85,23290.15,22628.70714,630.2928571,397269.0858,0,32.655,182.1,402.03,-34373,-30552,1.10,58.09,2572.38,2763.86,5336.24,22.12,-1838.922,2235.512,500,0.00,-0.03,0,1,0,1,0,0,0,0,0,1,Up to 1SD
11-06-2024,23322.95,58.1,23259,22686.30952,578.5404762,334709.0826,0,37.67,182,386.37,825,5400,1.10,57.50,-111.04,3193.29,3082.25,22.13,-1856.583,2231.674,500,0.00,0.01,1,0,1,0,0,0,0,0,1,0,Up to 1SD
12-06-2024,23398.9,75.95,23264.85,22744.35238,578.597619,334775.2048,0,61.825,143.55,371.43,-10317,20590,1.10,54.30,426.63,233.75,660.38,22.18,-1226.736,1731.67,500,0.00,0.05,2,0,1,0,0,0,0,0,1,0,Up to 1SD
13-06-2024,23465.6,66.7,23322.95,22800.59286,598.3071429,357971.4372,0,91.025,127.15,356.19,0,0,1.10,55.26,-3033,-553.88,-3586.88,22.25,-1225.021,1332.99,500,0.00,0.07,3,0,1,0,0,0,0,0,1,0,Up to 1SD
14-06-2024,23557.9,92.3,23398.9,22860.83333,604.7666667,365742.7211,0,91.52,154.95,341.9,3106,17944,1.08,56.28,2175.86,655.76,2831.62,22.32,-1168.759,1187.149,0,-0.02,0.07,4,0,1,0,0,0,0,0,1,0,Up to 1SD
18-06-2024,23516,-41.9,23465.6,22915.7881,642.1119048,412307.6982,0,29.4,77.35,325.58,8704,12790,1.08,57.81,2569.4,1555.73,4125.13,22.4,-1596.895,1151.324,600,0.00,0.08,5,0,1,0,0,0,0,0,1,0,Down to 1SD
19-06-2024,23567,51,23557.9,22965.78333,550.2166667,302738.3803,0,163.15,250.7,320.26,-1402,5528,1.08,59.78,7908.36,7107.8,15016.16,22.36,437.563,2194.002,600,0.00,-0.04,0,1,0,1,0,0,0,0,0,1,Up to 1SD
20-06-2024,23501.1,-65.9,23516,23015.20952,551.7904762,304472.7296,0,94.665,181.4,310.34,1711,14739,1.17,63.54,415.3,-325.81,89.49,22.41,1044.719,1705.913,600,0.09,0.05,1,0,1,0,0,0,0,0,1,0,Down to 1SD
21-06-2024,23537.85,36.75,23567,23058.22381,442.8761905,196139.3201,0,67.97,255.2,307.38,-25029,-16265,0.92,61.92,-1790.19,1237.21,-552.98,22.34,1552.472,1457.796,600,-0.25,-0.07,0,1,0,1,0,0,0,0,0,1,Up to 1SD
24-06-2024,23721.3,183.45,23501.1,23085.37619,452.4738095,204732.5483,0,24.77,208.1,300.29,-59091,11197,1.04,54.14,-653.97,-820.47,-1474.44,22.38,1047.973,1504.724,500,0.11,0.04,1,0,1,0,0,0,0,0,1,0,Up to 1SD
25-06-2024,23868.8,147.5,23537.85,23121.76667,599.5333333,359440.2178,0,46.23,191.3,294.29,-51782,33895,1.33,93.43,1175.91,-149.45,1026.46,22.55,908.326,1213.393,600,0.30,0.17,2,0,1,0,0,0,0,0,1,0,Up to 1SD
26-06-2024,24044.5,175.7,23721.3,23166.35476,702.4452381,493429.3125,0,60.395,217.85,288.95,-92321,24339,1.34,90.90,-3535.43,5103.67,1568.24,22.69,565.887,1404.431,500,0.01,0.14,3,0,1,0,0,0,0,0,1,0,Up to 1SD
27-06-2024,24010.6,-33.9,23868.8,23221.41905,823.0809524,677462.2542,0,72.155,282.05,288.45,292585,112658,1.42,90.74,7658.77,-3605.93,4052.84,22.86,1289.101,1020.463,0,0.08,0.17,4,0,1,0,0,0,0,0,1,0,Down to 1SD
28-06-2024,24141.95,131.35,24044.5,23283.60476,726.9952381,528522.0762,0,61.17,162.35,281.29,9211,-174790,0.99,83.79,-23.09,6658.31,6635.22,22.85,1590.092,1741.682,500,-0.43,-0.01,0,1,0,1,0,0,0,0,0,1,Up to 1SD
01-07-2024,24123.85,-18.1,24010.6,23362.33333,779.6166667,607802.1469,0,67.635,171.3,273.44,17269,20278,1.07,87.85,-426.03,3917.43,3491.4,22.97,1329.903,2067.849,500,0.08,0.12,1,0,1,0,0,0,0,0,1,0,Down to 1SD
02-07-2024,24286.5,162.65,24141.95,23437.25952,686.5904762,471406.482,0,56.595,159.4,309.8,548,2270,0.99,86.44,-2000.12,648.25,-1351.87,22.96,872.951,1977.101,500,-0.08,-0.01,0,1,0,1,0,0,0,0,0,1,Up to 1SD
03-07-2024,24302.15,15.65,24123.85,23485.95476,800.5452381,640872.6782,0,77.05,102.05,260.94,-4943,-3386,1.13,87.55,5483.62,-924.43,4559.19,23.11,630.477,1173.878,500,0.14,0.15,1,0,1,0,0,0,0,0,1,0,Up to 1SD
04-07-2024,24323.85,21.7,24286.5,23601.08095,701.0690476,491497.8095,0,73.515,119.45,250.87,2487,3959,1.02,86.93,2575.85,-2375.18,200.67,23.13,846.532,968.941,500,-0.11,0.02,2,0,1,0,0,0,0,0,1,0,Up to 1SD
05-07-2024,24320.55,-3.3,24302.15,23682.2,641.65,411714.7225,0,82.275,192.85,246.82,-14848,-13376,1.01,86.43,1241.33,-1651.36,-410.03,23.15,1149.684,680.084,500,-0.01,0.02,3,0,1,0,0,0,0,0,1,0,Down to 1SD
08-07-2024,24433.2,112.65,24323.85,23753.5881,566.9619048,321445.8015,0,78.27,102.65,236.62,2718,2039,0.98,85.02,60.98,2866.79,2927.77,23.14,1221.179,1048.81,500,-0.03,-0.01,0,1,0,1,0,0,0,0,0,1,Up to 1SD
09-07-2024,24324.45,-108.75,24320.55,23808.01905,625.1809524,390851.2232,0,71.19,106.9,228.51,9355,9680,1.13,89.55,314.46,1416.46,1730.92,23.25,1135.034,1205.401,500,0.15,0.11,1,0,1,0,0,0,0,0,1,0,Down to 1SD
10-07-2024,24315.95,-8.5,24433.2,23858.75476,465.6952381,216872.0548,0,45.565,319.25,234.99,-16206,-9563,0.73,81.11,583.96,1082.4,1666.36,23.17,1546.973,803.274,500,-0.40,-0.08,0,1,0,1,0,0,0,0,0,1,Down to 1SD
11-07-2024,24502.15,186.2,24324.45,23908.80714,407.1428571,165765.3061,0,27.145,197.45,233.13,-17354,-12391,0.98,85.12,-1137.01,1676.47,539.46,23.14,667.395,1331.514,400,0.25,-0.03,0,2,0,1,0,0,0,0,0,1,Up to 1SD
12-07-2024,24586.7,84.55,24315.95,23964.95952,537.1904762,288573.6077,0,49.155,261.05,236.21,11048,22400,1.05,86.82,4021.6,-1651.45,2370.15,23.32,1071.864,500.538,1000,0.07,0.18,1,0,1,0,0,0,0,0,1,0,Up to 1SD
15-07-2024,24613,26.3,24502.15,24021.52143,565.1785714,319426.8176,0,44.475,261.05,228.83,14487,21439,1.04,85.75,2684.78,-331,2353.78,23.38,1382.945,75.695,600,-0.01,0.06,2,0,1,0,0,0,0,0,1,0,Up to 1SD
16-07-2024,24800.85,187.85,24586.7,24076.15952,536.8404762,288197.6969,0,48.915,72.2,217.81,3148,10729,1.10,84.16,1271.45,-529.48,741.97,23.39,1710.102,-42.078,500,0.06,0.01,3,0,1,0,0,0,0,0,1,0,Up to 1SD
18-07-2024,24530.9,-269.95,24613,24135.34762,665.502381,442893.4191,0,51.435,321.25,226.06,28102,55272,1.32,84.33,5483.63,-2904.25,2579.38,23.57,1710.103,-240.06,500,0.22,0.18,4,0,1,0,0,0,0,0,1,0,Down to 1SD
19-07-2024,24509.25,-21.65,24800.85,24183.67619,347.2238095,120564.3739,0,22.875,332.5,234.67,-37429,-20158,1.01,69.45,1506.2,-461.56,1044.64,23.31,1603.138,-48.698,500,-0.31,-0.26,0,1,0,1,0,0,0,1,0,0,Down 1SD to 2SD
22-07-2024,24479.05,-30.2,24530.9,24228.54524,280.7047619,78795.16336,0,18.54,232.9,234.55,-34338,-10424,0.90,64.96,3444.06,-1652.34,1791.72,23.28,1823.411,-48.796,1000,-0.12,-0.03,0,2,0,1,0,0,0,0,0,1,Down to 1SD
23-07-2024,24413.5,-65.55,24509.25,24275.11429,203.9357143,41589.77556,0,15.85,504.7,254.1,-65260,-25561,0.75,64.32,-2975.31,1418.82,-1556.49,23.11,1519.782,-193.593,1000,-0.15,-0.17,0,3,0,1,0,0,0,0,0,1,Down to 1SD
24-07-2024,24406.1,-7.4,24479.05,24316.8119,96.68809524,9348.587761,0,-1.97,187.85,250.02,-92075,58551,0.88,55.56,-5130.9,3137.3,-1993.6,23.05,975.246,-21.509,500,0.13,-0.06,0,4,0,1,0,0,0,0,0,1,Down to 1SD
25-07-2024,24834.85,428.75,24413.5,24349.42143,56.67857143,3212.460459,0,8.165,212.35,247.55,147825,59251,0.95,54.58,-2605.49,2431.69,-173.8,23.03,656.301,113.42,500,0.07,-0.02,0,5,0,1,0,0,0,0,0,1,Down to 1SD
26-07-2024,24836.1,1.25,24406.1,24395.42381,439.4261905,193095.3769,0,51.89,443.3,262.37,49686,-179551,1.28,66.57,2546.38,2774.31,5320.69,23.4,1024.64,223.204,500,0.33,0.37,1,0,1,0,0,0,1,0,0,0,Up 1SD to 2SD
29-07-2024,24857.3,21.2,24834.85,24433.11905,402.9809524,162393.648,0,33.395,225.15,259.71,2584,3866,0.97,66.74,-2474.54,5665.54,3191,23.4,375.026,954.903,500,-0.31,0,2,0,1,0,0,0,0,0,1,0,Up to 1SD
30-07-2024,24951.15,93.85,24836.1,24473.4381,383.8619048,147349.9619,0,27.06,165.1,253.52,10996,13559,1.09,64.64,-5598.64,5565.1,-33.54,23.31,-453.316,1544.513,500,0.12,-0.09,3,0,1,0,0,0,0,0,1,0,Up to 1SD
31-07-2024,25010.9,59.75,24857.3,24511.97143,439.1785714,192877.8176,0,33.815,124.85,244.57,31992,34651,1.18,71.86,-3462.36,3366.51,-95.85,23.4,-926.697,1934.112,0,0.09,0.09,4,0,1,0,0,0,0,0,1,0,Up to 1SD
01-08-2024,24717.7,-293.2,24951.15,24554.2119,456.6880952,208564.0163,0,21.005,121.9,236.18,10588,13899,0.98,73.41,2089.28,-337.03,1752.25,23.45,-1266.132,2190.834,0,-0.20,0.05,5,0,1,0,0,0,0,0,1,0,Down to 1SD
02-08-2024,24055.6,-662.1,25010.9,24574.74524,142.9547619,20436.06395,0,18.68,163.55,242.46,-2505,-2299,0.63,56.77,-3310,2965.94,-344.06,23.09,-1747.752,2533.584,500,-0.35,-0.36,0,1,0,1,0,0,0,1,0,0,Down 1SD to 2SD
05-08-2024,23992.55,-63.05,24717.7,24563.00476,-507.4047619,257459.5924,0,-45.365,456.35,283.99,-37650,-29434,0.47,37.76,-10073.75,9155.55,-918.2,22.38,-3099.533,3614.373,500,-0.16,-0.71,0,2,0,1,0,1,0,0,0,0,Down 2SD
06-08-2024,24297.5,304.95,24055.6,24547.22857,-554.6785714,307668.3176,0,-48.65,420.2,293.87,-21959,-18278,0.50,35.94,-3531.24,3357.45,-173.79,22.3,-3155.126,3808.236,500,0.03,-0.08,0,3,0,1,0,0,0,0,0,1,Down to 1SD
07-08-2024,24117,-180.5,23992.55,24546.13095,-248.6309524,61817.35048,0,-11.6,152.8,297.53,-55151,-56177,0.70,39.17,-3314.76,3801.21,486.45,22.61,-2973.512,3874.627,800,0.21,0.31,1,0,1,0,0,0,1,0,0,0,Up 1SD to 2SD
08-08-2024,24367.5,250.5,24297.5,24531.07381,-414.0738095,171457.1197,0,-28.91,182.8,294.91,-15732,-7269,0.66,40.73,-2626.73,577.3,-2049.43,22.44,-2975.636,3689.188,500,-0.05,-0.17,0,1,0,1,0,0,0,0,0,1,Up to 1SD
09-08-2024,24347,-20.5,24117,24533.12381,-165.6238095,27431.24628,0,-46.735,106.85,295.47,-25360,-30837,0.81,47.12,406.72,3979.59,4386.31,22.67,-3189.602,3809.716,400,0.15,0.23,1,0,1,0,0,0,0,0,1,0,Down to 1SD
12-08-2024,24139,-208,24367.5,24534.60238,-187.602381,35194.65334,0,-48.91,260.7,292.98,-199,2451,0.79,47.31,-4680.51,4477.73,-202.78,22.65,-3410.199,3690.935,800,-0.01,-0.02,0,1,0,1,0,0,0,0,0,1,Down to 1SD
13-08-2024,24143.75,4.75,24347,24517.30952,-378.3095238,143118.0958,0,-71.83,237.45,289.44,11783,20427,0.53,44.71,-2107.17,1239.96,-867.21,22.46,-3061.052,3258.421,500,-0.26,-0.19,0,2,0,1,0,0,0,0,0,1,Up to 1SD
14-08-2024,24541.15,397.4,24139,24496.21667,-352.4666667,124232.7511,0,-80.74,96.8,275.68,-18687,-17962,0.82,44.94,-2595.27,2236.21,-359.06,22.47,-2974.343,3145.391,500,0.29,0.01,1,0,1,0,0,0,0,0,1,0,Down to 1SD
16-08-2024,24572.65,31.5,24143.75,24492.79524,48.3547619,2338.182999,1,-46.975,358.1,286,-9436,-10826,1.19,44.27,766.52,2606.18,3372.7,22.8,-3106.619,3439.712,500,0.37,0.33,2,0,1,0,0,0,1,0,0,0,Up 1SD to 2SD
19-08-2024,24698.85,126.2,24541.15,24481.92857,90.72142857,8230.377602,0,-14.505,115.85,273.65,-13155,-10405,1.00,44.92,-2667.46,1802.92,-864.54,22.83,-3042.365,3323.41,500,-0.20,0.03,3,0,1,0,0,0,0,0,1,0,Up to 1SD
20-08-2024,24770.2,71.35,24572.65,24489.92619,208.9238095,43649.15819,0,64.325,68.35,265.84,-7762,-1741,1.14,47.06,-1457.96,2252.1,794.14,22.95,-2180.786,2633.065,700,0.14,0.12,4,0,1,0,0,0,0,0,1,0,Up to 1SD
21-08-2024,24811.5,41.3,24698.85,24502.35238,267.847619,71742.34703,0,77.765,131.7,256.38,4705,14131,1.11,46.62,-799.74,3097.45,2297.71,23.01,-1907.636,2607.065,500,-0.03,0.06,5,0,1,0,0,0,0,0,1,0,Up to 1SD
22-08-2024,24823.15,11.65,24770.2,24518.18333,293.3166667,86034.66694,0,51.4,81.25,245.01,-13372,-1399,1.32,46.25,1371.79,2971.8,4343.59,23.05,-1438.981,2524.124,500,0.21,0.04,6,0,1,0,0,0,0,0,1,0,Up to 1SD
23-08-2024,25010.6,187.45,24811.5,24537.69048,285.4595238,81487.13973,0,70.615,81.45,233.7,14812,20662,1.20,52.22,1944.48,2896.02,4840.5,23.06,-981.86,2755.996,200,-0.11,0.01,7,0,1,0,0,0,0,0,1,0,Up to 1SD
26-08-2024,25017.75,7.15,24823.15,24566.47619,444.1238095,197245.9582,0,64.31,169.1,232.77,-2172,65694,1.22,75.14,483.36,1870.22,2353.58,23.24,-974.196,2545.059,500,0.02,0.18,8,0,1,0,0,0,0,0,1,0,Up to 1SD
27-08-2024,25052.35,34.6,25010.6,24575.18571,442.5642857,195863.147,0,67.075,93.75,223.25,-35914,48561,1.12,77.81,1503.76,-604.08,899.68,23.24,-355.769,2036.878,0,-0.11,0,9,0,1,0,0,0,0,0,1,0,Up to 1SD
28-08-2024,25151.95,99.6,25017.75,24585.48333,466.8666667,217964.4844,0,91.335,164.95,219.08,-165459,-52212,1.13,74.00,-1347.53,439.35,-908.18,23.28,-279.805,1956.817,500,0.01,0.04,10,0,1,0,0,0,0,0,1,0,Up to 1SD
29-08-2024,25235.9,83.95,25052.35,24599.51429,552.4357143,305185.2184,0,100.82,156.5,217.32,296275,120744,1.27,84.68,3259.56,2690.85,5950.41,23.37,305.678,2002.281,200,0.14,0.09,11,0,1,0,0,0,0,0,1,0,Up to 1SD
30-08-2024,25278.7,42.8,25151.95,24613.07381,622.8261905,387912.4635,0,69.475,68.95,210.11,27695,-129735,1.27,82.76,5318.14,-3198.07,2120.07,23.47,760.84,1421.856,500,0.00,0.1,12,0,1,0,0,0,0,0,1,0,Up to 1SD
02-09-2024,25279.85,1.15,25235.9,24625.82619,652.8738095,426244.2112,0,70.605,98.15,202.11,40287,43680,0.96,84.57,1735.46,356.37,2091.83,23.51,1201.132,1277.201,300,-0.31,0.04,13,0,1,0,0,0,0,0,1,0,Up to 1SD
03-09-2024,25198.7,-81.15,25278.7,24652.59524,627.2547619,393448.5363,0,58.1,71.3,193.81,4571,6258,0.99,100.00,1201.2,1277.201,2478.401,23.51,1467.048,1179.7111,300,0.03,0,14,0,1,0,0,0,0,0,1,0,Down to 1SD
04-09-2024,25145.1,-53.6,25279.85,24707.02857,491.6714286,241740.7937,0,42.85,132.2,193.97,7265,7895,0.83,93.33,975.46,97.35,1072.81,23.43,1644.568,879.7011,300,-0.16,-0.08,0,1,0,1,0,0,0,0,0,1,Down to 1SD
05-09-2024,24852.15,-292.95,25198.7,24761.9119,383.1880952,146833.1163,0,33.36,146.8,190.67,-14210,-12644,0.97,84.57,-688.69,2970.74,2282.05,23.38,1438.52,879.5951,200,0.14,-0.05,0,2,0,1,0,0,0,0,0,1,Down to 1SD
06-09-2024,24936.4,84.25,25145.1,24788.32381,63.82619048,4073.782591,0,2.9,367.45,203.29,-24467,-18400,0.61,62.31,-620.95,2121.53,1500.58,23.11,1181.977,802.1461,700,-0.36,-0.27,0,3,0,1,0,0,0,1,0,0,Down 1SD to 2SD
09-09-2024,25041.1,104.7,24852.15,24827.34286,109.0571429,11893.46041,0,-7.42,204.35,203.37,-22352,-22803,0.67,60.87,1176.55,1757.02,2933.57,23.19,1251.296,790.8261,500,0.06,0.08,1,0,1,0,0,0,0,0,1,0,Up to 1SD
10-09-2024,24918.45,-122.65,24936.4,24859.41905,181.6809524,33007.96846,0,2.335,233.7,205.54,-17021,-17347,0.79,62.03,2208.23,-275.37,1932.86,23.29,1321.743,823.6971,900,0.11,0.1,2,0,1,0,0,0,0,0,1,0,Down to 1SD
11-09-2024,25388.9,470.45,25041.1,24886.63095,31.81904762,1012.451791,0,-13.39,227.6,207.18,990,3471,0.61,54.43,1755,230.9,1985.9,23.17,1631.996,802.8521,500,-0.18,-0.12,0,1,0,1,0,0,0,0,0,1,Down to 1SD
12-09-2024,25356.5,-32.4,24918.45,24946.15,442.75,196027.5625,0,23.695,490.45,229.16,52806,66708,1.18,66.97,7695,-1800.54,5894.46,23.61,2075.54,353.7131,500,0.57,0.44,1,0,1,0,0,0,1,0,0,0,Up 1SD to 2SD
13-09-2024,25383.75,27.25,25388.9,25003.9,352.6,124326.76,0,12.06,138.05,222.65,-9302,-5648,1.10,61.44,2364.82,2532.18,4897,23.58,1780.208,926.7381,400,-0.08,-0.03,0,1,0,1,0,0,0,0,0,1,Up to 1SD
16-09-2024,25418.55,34.8,25356.5,25044.02381,339.7261905,115413.8845,0,10.505,109.5,214.57,-16810,-13326,0.99,61.95,-1634.98,754.09,-880.89,23.61,1443.164,966.5101,400,-0.10,0.03,1,0,1,0,0,0,0,0,1,0,Up to 1SD
17-09-2024,25377.35,-41.2,25383.75,25084.30476,334.2452381,111719.8792,0,13.87,88.75,205.63,-10817,-5571,1.04,61.95,482.69,874.15,1356.84,23.64,1371.313,926.205,400,0.05,0.03,2,0,1,0,0,0,0,0,1,0,Down to 1SD
18-09-2024,25415.8,38.45,25418.55,25116.61429,260.7357143,67983.1127,0,17.865,196.65,204.99,-18808,-14113,0.90,57.65,1153.69,152.31,1306,23.6,1389.136,931.701,500,-0.14,-0.04,0,1,0,1,0,0,0,0,0,1,Up to 1SD
19-09-2024,25790.95,375.15,25377.35,25147.35714,268.4428571,72061.56755,0,27.07,232.35,207.2,2087,18822,1.18,56.30,-2547.53,2012.86,-534.67,23.64,1203.252,835.913,500,0.28,0.04,1,0,1,0,0,0,0,0,1,0,Down to 1SD
20-09-2024,25939.05,148.1,25415.8,25193.99762,596.952381,356352.1451,0,93.88,422.65,223.36,18913,80478,1.49,64.55,14064.05,-4427.08,9636.97,23.98,2671.752,181.052,500,0.31,0.34,2,0,1,0,0,0,1,0,0,0,Up 1SD to 2SD
23-09-2024,25940.4,1.35,25790.95,25247.13571,691.9142857,478745.3788,0,100.265,108.65,219.19,-94363,13691,1.42,67.28,404.42,1022.64,1427.06,24.12,2594.539,107.614,500,-0.07,0.14,3,0,1,0,0,0,0,0,1,0,Up to 1SD
24-09-2024,26004.15,63.75,25939.05,25291.4119,648.9880952,421185.5478,0,89.93,122.4,212.44,-97153,31300,1.28,70.29,-2784.14,3868.31,1084.17,24.12,2095.302,521.982,100,-0.13,0,4,0,1,0,0,0,0,0,1,0,Up to 1SD
25-09-2024,26216.05,211.9,25940.4,25338.38333,665.7666667,443245.2544,0,108.57,82.8,208.8,98804,-2793,1.30,73.38,-973.94,1778.99,805.05,24.18,1822.408,676.791,500,0.02,0.06,5,0,1,0,0,0,0,0,1,0,Up to 1SD
26-09-2024,26178.95,-37.1,26004.15,25393.79762,822.252381,676098.978,0,82.715,243.7,211.92,183908,112157,1.45,88.83,629.96,2405.12,3035.08,24.38,1115.904,1097.357,200,0.15,0.2,6,0,1,0,0,0,0,0,1,0,Down to 1SD
